iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2022-06-21,3935067.0,2430.0,2004.857,41718.0,10.0,26.857,102330.926,63.192,52.136,1084.871,0.26,0.698,1.04,168.0,4.369,3292.0,85.608,,,,,,,,,,,,,,86063069.0,32766619.0,31434832.0,21861618.0,14642.0,26059.0,223.81,85.21,81.75,56.85,678.0,1293.0,0.003,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-06-22,3938040.0,2973.0,2098.143,41744.0,26.0,23.429,102408.239,77.312,54.562,1085.548,0.676,0.609,1.05,166.0,4.317,3282.0,85.348,,,,,,,,,,,,,,86092018.0,32768241.0,31437197.0,21886580.0,28949.0,25413.0,223.88,85.21,81.75,56.92,661.0,1206.0,0.003,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-06-23,3942808.0,4768.0,2383.0,41808.0,64.0,19.143,102532.23,123.991,61.97,1087.212,1.664,0.498,1.06,167.0,4.343,3249.0,84.49,,,,,,,,,,,,,,86173422.0,32773313.0,31441064.0,21959045.0,81404.0,25598.0,224.09,85.23,81.76,57.1,666.0,1482.0,0.004,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-06-24,3945083.0,2275.0,2457.0,41816.0,8.0,19.429,102591.391,59.161,63.894,1087.42,0.208,0.505,1.08,156.0,4.057,3189.0,82.93,,,,,,,,,,,,,,86197486.0,32774571.0,31442958.0,21979957.0,24064.0,26530.0,224.16,85.23,81.77,57.16,690.0,1543.0,0.004,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-06-25,3948562.0,3479.0,2456.857,41835.0,19.0,19.143,102681.862,90.471,63.89,1087.914,0.494,0.498,1.1,154.0,4.005,3176.0,82.591,,,,,,,,,,,,,,86212881.0,32775198.0,31444019.0,21993664.0,15395.0,26168.0,224.2,85.23,81.77,57.19,680.0,1507.0,0.004,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-06-26,3949244.0,682.0,2554.286,41838.0,3.0,19.0,102699.597,17.735,66.424,1087.992,0.078,0.494,1.11,163.0,4.239,3191.0,82.982,,,,,,,,,,,,,,86224926.0,32775817.0,31445322.0,22003787.0,12045.0,26103.0,224.23,85.23,81.77,57.22,679.0,1481.0,0.004,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,31174.19,4.16,-4.08,810.6809
CAN,North America,Canada,2022-06-27,3950117.0,873.0,2497.143,41838.0,0.0,18.571,102722.3,22.702,64.938,1087.992,0.0,0.483,1.12,167.0,4.343,3345.0,86.986,,,,,,,,,,,,,,86229670.0,32776067.0,31445882.0,22007721.0,4744.0,25892.0,224.24,85.23,81.77,57.23,673.0,1465.0,0.004,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-06-28,3953552.0,3435.0,2640.714,41850.0,12.0,18.857,102811.626,89.327,68.671,1088.304,0.312,0.49,1.13,168.0,4.369,3402.0,88.469,,,,,,,,,,,,,,86243700.0,32776785.0,31446840.0,22020075.0,14030.0,25804.0,224.28,85.24,81.78,57.26,671.0,1452.0,0.004,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-06-29,3956171.0,2619.0,2590.143,41887.0,37.0,20.429,102879.733,68.107,67.356,1089.266,0.962,0.531,1.14,168.0,4.369,3406.0,88.573,,,,,,,,,,,,,,86262333.0,32777533.0,31448044.0,22036756.0,18633.0,24331.0,224.32,85.24,81.78,57.31,633.0,1327.0,0.003,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-06-30,3962334.0,6163.0,2789.429,41952.0,65.0,20.571,103040.001,160.268,72.539,1090.957,1.69,0.535,1.15,178.0,4.629,3299.0,85.79,,,,,,,,,,,,,,86285286.0,32778859.0,31450822.0,22055605.0,22953.0,15981.0,224.38,85.24,81.79,57.36,416.0,792.0,0.002,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-01,3963763.0,1429.0,2668.571,41968.0,16.0,21.714,103077.162,37.161,69.396,1091.373,0.416,0.565,1.16,166.0,4.317,3344.0,86.96,,,,,,,,,,,,,,86307371.0,32779932.0,31452484.0,22074955.0,22085.0,15698.0,224.44,85.24,81.79,57.41,408.0,766.0,0.002,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-02,3967805.0,4042.0,2749.0,41982.0,14.0,21.0,103182.274,105.112,71.487,1091.737,0.364,0.546,1.18,166.0,4.317,3369.0,87.61,,,,,,,,,,,,,,86310020.0,32780121.0,31452745.0,22077154.0,2649.0,13877.0,224.45,85.24,81.79,57.41,361.0,703.0,0.002,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-03,3968731.0,926.0,2783.857,41983.0,1.0,20.714,103206.354,24.081,72.394,1091.763,0.026,0.539,1.19,170.0,4.421,3434.0,89.301,,,,,,,,,,,,,,86322172.0,32780733.0,31453699.0,22087740.0,12152.0,13892.0,224.48,85.25,81.79,57.44,361.0,702.0,0.002,16.76,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,31070.29,4.12,-1.9,807.979
CAN,North America,Canada,2022-07-04,3969063.0,332.0,2706.571,41983.0,0.0,20.714,103214.988,8.634,70.384,1091.763,0.0,0.539,1.2,182.0,4.733,3639.0,94.632,,,,,,,,,,,,,,86327299.0,32780975.0,31454151.0,22092173.0,5127.0,13947.0,224.49,85.25,81.8,57.45,363.0,701.0,0.002,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-05,3975062.0,5999.0,3072.857,42006.0,23.0,22.286,103370.991,156.003,79.909,1092.361,0.598,0.58,1.22,188.0,4.889,3698.0,96.166,,,,,,,,,,,,,,86344188.0,32781754.0,31455161.0,22107273.0,16889.0,14355.0,224.54,85.25,81.8,57.49,373.0,710.0,0.002,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-06,3976097.0,1035.0,2846.571,42045.0,39.0,22.571,103397.906,26.915,74.025,1093.375,1.014,0.587,1.22,189.0,4.915,3716.0,96.634,,,,,,,,,,,,,,86389174.0,32784529.0,31459501.0,22145144.0,44986.0,18120.0,224.65,85.26,81.81,57.59,471.0,999.0,0.003,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-07,3984864.0,8767.0,3218.571,42115.0,70.0,23.286,103625.891,227.985,83.699,1095.195,1.82,0.606,1.24,201.0,5.227,3816.0,99.235,,,,,,,,,,,,,,86493313.0,32787133.0,31463530.0,22242650.0,104139.0,29718.0,224.92,85.26,81.82,57.84,773.0,1182.0,0.003,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-08,3988430.0,3566.0,3523.857,42140.0,25.0,24.571,103718.624,92.733,91.637,1095.845,0.65,0.639,1.24,200.0,5.201,3923.0,102.017,,,,,,,,,,,,,,86511407.0,32787819.0,31464510.0,22259078.0,18094.0,29148.0,224.97,85.26,81.82,57.88,758.0,1127.0,0.003,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-09,3989890.0,1460.0,3155.0,42150.0,10.0,24.0,103756.591,37.967,82.045,1096.105,0.26,0.624,1.25,211.0,5.487,3952.0,102.771,,,,,,,,,,,,,,86552454.0,32789582.0,31466635.0,22296237.0,41047.0,34633.0,225.08,85.27,81.83,57.98,901.0,1352.0,0.004,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-10,3990961.0,1071.0,3175.714,42156.0,6.0,24.714,103784.443,27.851,82.584,1096.262,0.156,0.643,1.27,208.0,5.409,3994.0,103.863,,,,,,,,,,,,,,86572894.0,32790498.0,31467616.0,22314780.0,20440.0,35817.0,225.13,85.27,81.83,58.03,931.0,1395.0,0.004,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,30907.389,4.07,-2.97,803.7428
CAN,North America,Canada,2022-07-11,3991994.0,1033.0,3275.857,42163.0,7.0,25.714,103811.306,26.863,85.188,1096.444,0.182,0.669,1.29,214.0,5.565,4200.0,109.22,,,,,,,,,,,,,,86581198.0,32790951.0,31468142.0,22322105.0,8304.0,36271.0,225.15,85.27,81.83,58.05,943.0,1425.0,0.004,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-12,3995331.0,3337.0,2895.571,42168.0,5.0,23.143,103898.084,86.778,75.299,1096.574,0.13,0.602,1.31,223.0,5.799,4342.0,112.913,,,,,,,,,,,,,,86602259.0,32791953.0,31469154.0,22341152.0,21061.0,36867.0,225.21,85.28,81.84,58.1,959.0,1457.0,0.004,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-13,4000304.0,4973.0,3458.143,42212.0,44.0,23.857,104027.406,129.322,89.929,1097.718,1.144,0.62,1.34,218.0,5.669,4339.0,112.835,,,,,,,,,,,,,,86689156.0,32795983.0,31474379.0,22418794.0,86897.0,42855.0,225.43,85.29,81.85,58.3,1114.0,1636.0,0.004,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-14,4018403.0,18099.0,4791.286,42278.0,66.0,23.286,104498.068,470.662,124.597,1099.434,1.716,0.606,1.36,213.0,5.539,4604.0,119.726,,,,,,,,,,,,,,86719654.0,32797147.0,31475506.0,22447001.0,30498.0,32334.0,225.51,85.29,81.85,58.37,841.0,1431.0,0.004,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-15,4024060.0,5657.0,5090.0,42328.0,50.0,26.857,104645.178,147.11,132.365,1100.734,1.3,0.698,1.32,202.0,5.253,4573.0,118.92,,,,,,,,,,,,,,86764797.0,32799123.0,31477450.0,22488224.0,45143.0,36199.0,225.63,85.29,81.86,58.48,941.0,1615.0,0.004,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-16,4026044.0,1984.0,5164.857,42356.0,28.0,29.429,104696.772,51.594,134.311,1101.462,0.728,0.765,1.29,194.0,5.045,4601.0,119.648,,,,,,,,,,,,,,86809232.0,32800647.0,31478759.0,22529826.0,44435.0,36683.0,225.75,85.3,81.86,58.59,954.0,1581.0,0.004,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-17,4026044.0,0.0,5011.857,42364.0,8.0,29.714,104696.772,0.0,130.333,1101.671,0.208,0.773,1.26,204.0,5.305,4752.0,123.575,,,,,,,,,,,,,,86845316.0,32801897.0,31479837.0,22563582.0,36084.0,38917.0,225.84,85.3,81.86,58.68,1012.0,1628.0,0.004,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,31126.488,4.07,4.02,809.4404
CAN,North America,Canada,2022-07-18,4026069.0,25.0,4867.857,42364.0,0.0,28.714,104697.422,0.65,126.588,1101.671,0.0,0.747,1.25,229.0,5.955,4925.0,128.074,,,,,,,,,,,,,,86860376.0,32802294.0,31480217.0,22577865.0,15060.0,39883.0,225.88,85.3,81.86,58.71,1037.0,1620.0,0.004,16.75,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-19,4036848.0,10779.0,5931.0,42414.0,50.0,35.143,104977.728,280.307,154.235,1102.971,1.3,0.914,1.24,240.0,6.241,5184.0,134.809,,,,,,,,,,,,,,86897908.0,32803502.0,31481383.0,22613023.0,37532.0,42236.0,225.98,85.31,81.87,58.8,1098.0,1650.0,0.004,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-20,4040958.0,4110.0,5807.714,42466.0,52.0,36.286,105084.608,106.88,151.029,1104.323,1.352,0.944,1.2,238.0,6.189,5175.0,134.575,,,,,,,,,,,,,,86966932.0,,31484411.0,22676288.0,69024.0,39682.0,226.16,,81.87,58.97,1032.0,1084.0,0.003,19.52,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-21,4051382.0,10424.0,4711.286,42536.0,70.0,36.857,105355.683,271.075,122.516,1106.143,1.82,0.958,1.17,236.0,6.137,5219.0,135.719,,,,,,,,,,,,,,87062149.0,,31487568.0,22765203.0,95217.0,48928.0,226.4,,81.88,59.2,1272.0,928.0,0.002,19.52,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-22,4059876.0,8494.0,5116.571,42668.0,132.0,48.571,105576.569,220.885,133.056,1109.576,3.433,1.263,1.15,245.0,6.371,5079.0,132.079,,,,,,,,,,,,,,87114587.0,,,22813927.0,52438.0,49970.0,226.54,,,59.33,1299.0,656.0,0.002,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-23,4061530.0,1654.0,5069.429,42683.0,15.0,46.714,105619.581,43.012,131.83,1109.966,0.39,1.215,1.13,249.0,6.475,5081.0,132.131,,,,,,,,,,,,,,87165220.0,,,22860819.0,50633.0,50855.0,226.67,,,59.45,1322.0,448.0,0.001,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-24,4062808.0,1278.0,5252.0,42691.0,8.0,46.714,105652.815,33.234,136.578,1110.174,0.208,1.215,1.11,250.0,6.501,5273.0,137.124,,,,,,,,,,,,,,87198207.0,,,22891491.0,32987.0,50413.0,226.76,,,59.53,1311.0,280.0,0.001,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,31328.588,4.06,3.76,814.69604
CAN,North America,Canada,2022-07-25,4064084.0,1276.0,5430.714,42695.0,4.0,47.286,105685.997,33.182,141.225,1110.278,0.104,1.23,1.09,258.0,6.709,5347.0,139.048,,,,,,,,,,,,,,87214618.0,,,22906817.0,16411.0,50606.0,226.8,,,59.57,1316.0,234.0,0.001,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-26,4071469.0,7385.0,4945.857,42739.0,44.0,46.429,105878.043,192.046,128.616,1111.422,1.144,1.207,1.06,276.0,7.177,5515.0,143.417,,,,,,,,,,,,,,87248306.0,,,22937935.0,33688.0,50057.0,226.89,,,59.65,1302.0,71.0,0.0,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-27,4074977.0,3508.0,4859.857,42777.0,38.0,44.429,105969.268,91.225,126.38,1112.411,0.988,1.155,1.04,273.0,7.099,5496.0,142.923,,,,,,,,,,,,,,87464598.0,32804071.0,31489057.0,23171470.0,216292.0,71095.0,227.45,85.31,81.89,60.26,1849.0,71.0,0.0,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-28,4084973.0,9996.0,4798.714,42905.0,128.0,52.714,106229.213,259.945,124.79,1115.739,3.329,1.371,1.02,283.0,7.359,5472.0,142.299,,,,,,,,,,,,,,87550509.0,32807717.0,31492553.0,23250239.0,85911.0,69766.0,227.67,85.32,81.9,60.46,1814.0,582.0,0.002,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-29,4090442.0,5469.0,4366.571,42937.0,32.0,38.429,106371.434,142.221,113.552,1116.571,0.832,0.999,1.01,285.0,7.411,5313.0,138.164,,,,,,,,,,,,,,87581174.0,,31494379.0,23287211.0,30665.0,66655.0,227.75,,81.9,60.56,1733.0,2202.0,0.006,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-30,4091778.0,1336.0,4321.143,42949.0,12.0,38.0,106406.176,34.743,112.371,1116.883,0.312,0.988,1.0,285.0,7.411,5282.0,137.358,,,,,,,,,,,,,,87589077.0,,31494992.0,23304042.0,7903.0,60551.0,227.77,,81.9,60.6,1575.0,3822.0,0.01,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-07-31,4092722.0,944.0,4273.429,42951.0,2.0,37.143,106430.725,24.549,111.13,1116.935,0.052,0.966,1.0,301.0,7.827,5270.0,137.046,,,,,,,,,,,,,,87608200.0,,31496027.0,23330388.0,19123.0,58570.0,227.82,,81.91,60.67,1523.0,5443.0,0.014,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,31398.688,4.05,1.29,816.5189
CAN,North America,Canada,2022-08-01,4093713.0,991.0,4232.714,42951.0,0.0,36.571,106456.496,25.771,110.071,1116.935,0.0,0.951,0.99,291.0,7.567,5388.0,140.114,,,,,,,,,,,,,,87695625.0,32853371.0,31496692.0,23345562.0,87425.0,68715.0,228.05,85.43,81.91,60.71,1787.0,7063.0,0.018,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-08-02,4099374.0,5661.0,3986.429,42969.0,18.0,32.857,106603.709,147.214,103.667,1117.403,0.468,0.854,0.98,299.0,7.775,5464.0,142.091,,,,,,,,,,,,,,87712042.0,32858962.0,31497050.0,23356030.0,16417.0,66248.0,228.09,85.45,81.91,60.74,1723.0,7852.0,0.02,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-08-03,4102536.0,3162.0,3937.0,43000.0,31.0,31.857,106685.937,82.227,102.381,1118.21,0.806,0.828,0.97,300.0,7.801,5515.0,143.417,,,,,,,,,,,,,,87748060.0,32861692.0,31498497.0,23387871.0,36018.0,40495.0,228.19,85.46,81.91,60.82,1053.0,8232.0,0.021,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2022-08-04,4094621.0,,,43066.0,66.0,23.0,106480.108,,,1119.926,1.716,0.598,0.97,275.0,7.151,5266.0,136.942,,,,,,,,,,,,,,87821303.0,,31501986.0,23456969.0,73243.0,38685.0,228.38,,81.92,61.0,1006.0,7721.0,0.02,16.74,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
